# xp yp zp Ex Ey Ez
# 1111 6
# 101 1 11 6
 6.00000000e-03  0.00000000e+00  5.29038000e-02  3.00061100e+05  0.00000000e+00  3.35734200e+05
 7.00000000e-03  0.00000000e+00  5.29038000e-02  3.38940200e+05  0.00000000e+00  2.75962600e+05
 8.00000000e-03  0.00000000e+00  5.29038000e-02  3.64199700e+05  0.00000000e+00  2.02406500e+05
 9.00000000e-03  0.00000000e+00  5.29038000e-02  3.74466200e+05  0.00000000e+00  1.15080300e+05
 1.00000000e-02  0.00000000e+00  5.29038000e-02  3.61532200e+05  0.00000000e+00  1.86391300e+04
 0.00000000e+00  0.00000000e+00  5.34916000e-02  0.00000000e+00  0.00000000e+00  4.18855800e+05
 1.00000000e-03  0.00000000e+00  5.34916000e-02  4.92318800e+04  0.00000000e+00  4.08898600e+05
 2.00000000e-03  0.00000000e+00  5.34916000e-02  9.78293800e+04  0.00000000e+00  3.97436400e+05
 3.00000000e-03  0.00000000e+00  5.34916000e-02  1.46479300e+05  0.00000000e+00  3.83014700e+05
 4.00000000e-03  0.00000000e+00  5.34916000e-02  1.93570200e+05  0.00000000e+00  3.59196500e+05
 5.00000000e-03  0.00000000e+00  5.34916000e-02  2.36260800e+05  0.00000000e+00  3.24954600e+05
 6.00000000e-03  0.00000000e+00  5.34916000e-02  2.74667900e+05  0.00000000e+00  2.84592700e+05
 7.00000000e-03  0.00000000e+00  5.34916000e-02  3.03692400e+05  0.00000000e+00  2.32558300e+05
 8.00000000e-03  0.00000000e+00  5.34916000e-02  3.24915100e+05  0.00000000e+00  1.68375100e+05
 9.00000000e-03  0.00000000e+00  5.34916000e-02  3.34783100e+05  0.00000000e+00  9.59627400e+04
 1.00000000e-02  0.00000000e+00  5.34916000e-02  3.11030900e+05  0.00000000e+00  1.85018100e+04
 0.00000000e+00  0.00000000e+00  5.40794000e-02  0.00000000e+00  0.00000000e+00  3.61477300e+05
 1.00000000e-03  0.00000000e+00  5.40794000e-02  4.59823900e+04  0.00000000e+00  3.52650600e+05
 2.00000000e-03  0.00000000e+00  5.40794000e-02  9.13549700e+04  0.00000000e+00  3.41833200e+05
 3.00000000e-03  0.00000000e+00  5.40794000e-02  1.37767800e+05  0.00000000e+00  3.29116300e+05
 4.00000000e-03  0.00000000e+00  5.40794000e-02  1.79666900e+05  0.00000000e+00  3.05644800e+05
 5.00000000e-03  0.00000000e+00  5.40794000e-02  2.17831100e+05  0.00000000e+00  2.77751000e+05
 6.00000000e-03  0.00000000e+00  5.40794000e-02  2.50039500e+05  0.00000000e+00  2.38626100e+05
 7.00000000e-03  0.00000000e+00  5.40794000e-02  2.76008500e+05  0.00000000e+00  1.94179800e+05
 8.00000000e-03  0.00000000e+00  5.40794000e-02  2.89099100e+05  0.00000000e+00  1.40130500e+05
 9.00000000e-03  0.00000000e+00  5.40794000e-02  2.91057900e+05  0.00000000e+00  8.00911400e+04
 1.00000000e-02  0.00000000e+00  5.40794000e-02  2.77208100e+05  0.00000000e+00  2.14343800e+04
 0.00000000e+00  0.00000000e+00  5.46673000e-02  0.00000000e+00  0.00000000e+00  3.09158200e+05
 1.00000000e-03  0.00000000e+00  5.46673000e-02  4.30228100e+04  0.00000000e+00  3.00331600e+05
 2.00000000e-03  0.00000000e+00  5.46673000e-02  8.52695900e+04  0.00000000e+00  2.90617100e+05
 3.00000000e-03  0.00000000e+00  5.46673000e-02  1.27295600e+05  0.00000000e+00  2.78658800e+05
 4.00000000e-03  0.00000000e+00  5.46673000e-02  1.66898000e+05  0.00000000e+00  2.59566600e+05
 5.00000000e-03  0.00000000e+00  5.46673000e-02  2.00927800e+05  0.00000000e+00  2.31956500e+05
 6.00000000e-03  0.00000000e+00  5.46673000e-02  2.29755000e+05  0.00000000e+00  2.00855500e+05
 7.00000000e-03  0.00000000e+00  5.46673000e-02  2.50104700e+05  0.00000000e+00  1.60527600e+05
 8.00000000e-03  0.00000000e+00  5.46673000e-02  2.61992500e+05  0.00000000e+00  1.16210000e+05
 9.00000000e-03  0.00000000e+00  5.46673000e-02  2.60460200e+05  0.00000000e+00  6.87421100e+04
 1.00000000e-02  0.00000000e+00  5.46673000e-02  2.44800000e+05  0.00000000e+00  1.89182300e+04
 0.00000000e+00  0.00000000e+00  5.52551000e-02  0.00000000e+00  0.00000000e+00  2.58142100e+05
 1.00000000e-03  0.00000000e+00  5.52551000e-02  4.03966100e+04  0.00000000e+00  2.50951600e+05
 2.00000000e-03  0.00000000e+00  5.52551000e-02  7.98279900e+04  0.00000000e+00  2.42093300e+05
 3.00000000e-03  0.00000000e+00  5.52551000e-02  1.19163500e+05  0.00000000e+00  2.31836700e+05
 4.00000000e-03  0.00000000e+00  5.52551000e-02  1.55803000e+05  0.00000000e+00  2.14249200e+05
 5.00000000e-03  0.00000000e+00  5.52551000e-02  1.86496800e+05  0.00000000e+00  1.93444700e+05
 6.00000000e-03  0.00000000e+00  5.52551000e-02  2.11543300e+05  0.00000000e+00  1.64267800e+05
 7.00000000e-03  0.00000000e+00  5.52551000e-02  2.29667700e+05  0.00000000e+00  1.32635100e+05
 8.00000000e-03  0.00000000e+00  5.52551000e-02  2.38278000e+05  0.00000000e+00  9.54182600e+04
 9.00000000e-03  0.00000000e+00  5.52551000e-02  2.36616900e+05  0.00000000e+00  5.60466300e+04
 1.00000000e-02  0.00000000e+00  5.52551000e-02  2.26277600e+05  0.00000000e+00  2.03848900e+04
 0.00000000e+00  0.00000000e+00  5.58429000e-02  0.00000000e+00  0.00000000e+00  2.21236700e+05
 1.00000000e-03  0.00000000e+00  5.58429000e-02  3.80142600e+04  0.00000000e+00  2.04860200e+05
 2.00000000e-03  0.00000000e+00  5.58429000e-02  7.52976300e+04  0.00000000e+00  1.97414700e+05
 3.00000000e-03  0.00000000e+00  5.58429000e-02  1.13996500e+05  0.00000000e+00  1.88115900e+05
 4.00000000e-03  0.00000000e+00  5.58429000e-02  1.46055400e+05  0.00000000e+00  1.75323800e+05
 5.00000000e-03  0.00000000e+00  5.58429000e-02  1.74252900e+05  0.00000000e+00  1.55095600e+05
 6.00000000e-03  0.00000000e+00  5.58429000e-02  1.96715300e+05  0.00000000e+00  1.33715500e+05
 7.00000000e-03  0.00000000e+00  5.58429000e-02  2.12348800e+05  0.00000000e+00  1.05959300e+05
 8.00000000e-03  0.00000000e+00  5.58429000e-02  2.19609300e+05  0.00000000e+00  7.69466500e+04
 9.00000000e-03  0.00000000e+00  5.58429000e-02  2.18148300e+05  0.00000000e+00  4.65551700e+04
 1.00000000e-02  0.00000000e+00  5.58429000e-02  2.06920800e+05  0.00000000e+00  1.62613000e+04
 0.00000000e+00  0.00000000e+00  5.64307000e-02  0.00000000e+00  0.00000000e+00  1.76989300e+05
 1.00000000e-03  0.00000000e+00  5.64307000e-02  3.62315200e+04  0.00000000e+00  1.67076700e+05
 2.00000000e-03  0.00000000e+00  5.64307000e-02  7.12065100e+04  0.00000000e+00  1.54355700e+05
 3.00000000e-03  0.00000000e+00  5.64307000e-02  1.02359300e+05  0.00000000e+00  1.46354700e+05
 4.00000000e-03  0.00000000e+00  5.64307000e-02  1.34210600e+05  0.00000000e+00  1.38520200e+05
 5.00000000e-03  0.00000000e+00  5.64307000e-02  1.63911200e+05  0.00000000e+00  1.22578700e+05
 6.00000000e-03  0.00000000e+00  5.64307000e-02  1.78839500e+05  0.00000000e+00  1.03229300e+05
 7.00000000e-03  0.00000000e+00  5.64307000e-02  1.98316600e+05  0.00000000e+00  8.32326900e+04
 8.00000000e-03  0.00000000e+00  5.64307000e-02  1.97944800e+05  0.00000000e+00  5.68512300e+04
 9.00000000e-03  0.00000000e+00  5.64307000e-02  2.02613100e+05  0.00000000e+00  3.61614300e+04
 1.00000000e-02  0.00000000e+00  5.64307000e-02  1.86860800e+05  0.00000000e+00  9.00036600e+03
 0.00000000e+00  0.00000000e+00  5.70185000e-02  0.00000000e+00  0.00000000e+00  1.28551400e+05
 1.00000000e-03  0.00000000e+00  5.70185000e-02  3.51674900e+04  0.00000000e+00  1.21773700e+05
 2.00000000e-03  0.00000000e+00  5.70185000e-02  6.96772000e+04  0.00000000e+00  1.17448100e+05
 3.00000000e-03  0.00000000e+00  5.70185000e-02  1.03208900e+05  0.00000000e+00  1.11391200e+05
 4.00000000e-03  0.00000000e+00  5.70185000e-02  1.29215300e+05  0.00000000e+00  9.91814600e+04
 5.00000000e-03  0.00000000e+00  5.70185000e-02  1.56250800e+05  0.00000000e+00  9.01609500e+04
 6.00000000e-03  0.00000000e+00  5.70185000e-02  1.78839500e+05  0.00000000e+00  7.74220100e+04
 7.00000000e-03  0.00000000e+00  5.70185000e-02  1.88100400e+05  0.00000000e+00  5.96747500e+04
 8.00000000e-03  0.00000000e+00  5.70185000e-02  1.97944800e+05  0.00000000e+00  4.26384200e+04
 9.00000000e-03  0.00000000e+00  5.70185000e-02  1.92012300e+05  0.00000000e+00  2.43449100e+04
 1.00000000e-02  0.00000000e+00  5.70185000e-02  1.83144200e+05  0.00000000e+00  1.35004800e+04
 0.00000000e+00  0.00000000e+00  5.76064000e-02  0.00000000e+00  0.00000000e+00  8.57009400e+04
 1.00000000e-03  0.00000000e+00  5.76064000e-02  3.51674900e+04  0.00000000e+00  8.11824500e+04
 2.00000000e-03  0.00000000e+00  5.76064000e-02  6.77900900e+04  0.00000000e+00  7.64148500e+04
 3.00000000e-03  0.00000000e+00  5.76064000e-02  9.92943100e+04  0.00000000e+00  7.12775600e+04
 4.00000000e-03  0.00000000e+00  5.76064000e-02  1.29697900e+05  0.00000000e+00  6.69654200e+04
 5.00000000e-03  0.00000000e+00  5.76064000e-02  1.56250800e+05  0.00000000e+00  6.01073000e+04
 6.00000000e-03  0.00000000e+00  5.76064000e-02  1.72258500e+05  0.00000000e+00  4.98052600e+04
 7.00000000e-03  0.00000000e+00  5.76064000e-02  1.88100400e+05  0.00000000e+00  3.97831700e+04
 8.00000000e-03  0.00000000e+00  5.76064000e-02  1.90156400e+05  0.00000000e+00  2.78460100e+04
 9.00000000e-03  0.00000000e+00  5.76064000e-02  1.88635600e+05  0.00000000e+00  2.02290900e+04
 1.00000000e-02  0.00000000e+00  5.76064000e-02  1.79957400e+05  0.00000000e+00  5.74227500e+03
 0.00000000e+00  0.00000000e+00  5.81942000e-02  0.00000000e+00  0.00000000e+00  4.17386300e+04
 1.00000000e-03  0.00000000e+00  5.81942000e-02  3.51674900e+04  0.00000000e+00  4.05912200e+04
 2.00000000e-03  0.00000000e+00  5.81942000e-02  6.77900900e+04  0.00000000e+00  3.82074200e+04
 3.00000000e-03  0.00000000e+00  5.81942000e-02  1.00147700e+05  0.00000000e+00  3.61076600e+04
 4.00000000e-03  0.00000000e+00  5.81942000e-02  1.25672100e+05  0.00000000e+00  3.23611600e+04
 5.00000000e-03  0.00000000e+00  5.81942000e-02  1.51349800e+05  0.00000000e+00  2.91633900e+04
 6.00000000e-03  0.00000000e+00  5.81942000e-02  1.72258500e+05  0.00000000e+00  2.49026300e+04
 7.00000000e-03  0.00000000e+00  5.81942000e-02  1.81747500e+05  0.00000000e+00  1.93748400e+04
 8.00000000e-03  0.00000000e+00  5.81942000e-02  1.90156400e+05  0.00000000e+00  1.39230000e+04
 9.00000000e-03  0.00000000e+00  5.81942000e-02  1.85490100e+05  0.00000000e+00  8.27885500e+03
 1.00000000e-02  0.00000000e+00  5.81942000e-02  1.77242200e+05  0.00000000e+00  4.47823300e+03
 0.00000000e+00  0.00000000e+00  5.87820000e-02  0.00000000e+00  0.00000000e+00  6.30658200e-09
 1.00000000e-03  0.00000000e+00  5.87820000e-02  3.52908400e+04  0.00000000e+00  6.14494100e-09
 2.00000000e-03  0.00000000e+00  5.87820000e-02  6.77900900e+04  0.00000000e+00  5.77302700e-09
 3.00000000e-03  0.00000000e+00  5.87820000e-02  1.00147700e+05  0.00000000e+00  5.45576000e-09
 4.00000000e-03  0.00000000e+00  5.87820000e-02  1.25672100e+05  0.00000000e+00  4.88967500e-09
 5.00000000e-03  0.00000000e+00  5.87820000e-02  1.51349800e+05  0.00000000e+00  4.40650000e-09
 6.00000000e-03  0.00000000e+00  5.87820000e-02  1.67319500e+05  0.00000000e+00  3.64556600e-09
 7.00000000e-03  0.00000000e+00  5.87820000e-02  1.81747500e+05  0.00000000e+00  2.92748000e-09
 8.00000000e-03  0.00000000e+00  5.87820000e-02  1.87321900e+05  0.00000000e+00  2.38604400e-09
 9.00000000e-03  0.00000000e+00  5.87820000e-02  1.85490100e+05  0.00000000e+00  1.25091000e-09
 1.00000000e-02  0.00000000e+00  5.87820000e-02  1.77242200e+05  0.00000000e+00  6.76647600e-10
